"","operation_date","ISIN","nominal_purchases","res_mat","cuml_nom_purch","issue_date","cumulative_total_in_issue","percent_of_freefloat"
"6489",2021-03-04,"GB00BFX0ZL78",54.9,7.63586584531143,21381.8,2020-07-30,36332.345,0.588505916697642
"6490",2021-03-10,"GB00BFX0ZL78",74,7.61943874058864,21455.8,2020-07-30,36332.345,0.590542669348758
"6491",2021-03-17,"GB00BFX0ZL78",20,7.60027378507871,21475.8,2020-07-30,36332.345,0.591093143038249
"6492",2021-03-24,"GB00BFX0ZL78",0,7.58110882956879,21475.8,2020-07-30,36332.345,0.591093143038249
"6493",2021-03-31,"GB00BFX0ZL78",0,7.56194387405886,21475.8,2020-07-30,36332.345,0.591093143038249
"6494",2021-04-07,"GB00BFX0ZL78",110,7.54277891854894,21585.8,2020-07-30,36332.345,0.594120748330448
"6495",2021-04-14,"GB00BFX0ZL78",20,7.52361396303901,21605.8,2020-07-30,36332.345,0.594671222019938
"6496",2021-04-21,"GB00BFX0ZL78",25,7.50444900752909,21630.8,2020-07-30,36332.345,0.595359314131802
"6497",2021-04-28,"GB00BFX0ZL78",144,7.48528405201917,21774.8,2020-07-30,36332.345,0.599322724696135
"6498",2021-05-05,"GB00BFX0ZL78",89,7.46611909650924,21863.8,2020-07-30,36332.345,0.601772332614369
"6499",2021-05-12,"GB00BFX0ZL78",100,7.44695414099932,21963.8,2020-07-30,36332.345,0.604524701061822
"6500",2021-05-19,"GB00BFX0ZL78",20,7.42778918548939,21983.8,2020-07-30,36332.345,0.605075174751313
"6501",2021-05-26,"GB00BFX0ZL78",500,7.40862422997947,22483.8,2020-07-30,36332.345,0.618837016988581
"6502",2021-06-02,"GB00BFX0ZL78",25,7.38945927446954,22508.8,2020-07-30,36332.345,0.619525109100445
"6503",2021-06-09,"GB00BFX0ZL78",0,7.37029431895962,22508.8,2020-07-30,36332.345,0.619525109100445
"6504",2021-06-16,"GB00BFX0ZL78",0,7.35112936344969,22508.8,2020-07-30,36332.345,0.619525109100445
"6505",2021-06-23,"GB00BFX0ZL78",100,7.33196440793977,22608.8,2020-07-30,36332.345,0.622277477547898
"6506",2021-06-30,"GB00BFX0ZL78",0,7.31279945242984,22608.8,2020-07-30,36332.345,0.622277477547898
"6507",2021-07-07,"GB00BFX0ZL78",70,7.29363449691992,22678.8,2020-07-30,36332.345,0.624204135461116
"6508",2021-07-14,"GB00BFX0ZL78",249,7.27446954140999,22927.8,2020-07-30,36332.345,0.631057532895276
"6509",2021-07-21,"GB00BFX0ZL78",0,7.25530458590007,22927.8,2020-07-30,36332.345,0.631057532895276
"6510",2021-07-28,"GB00BFX0ZL78",0,7.23613963039014,22927.8,2020-07-30,36332.345,0.631057532895276
"6511",2021-08-04,"GB00BFX0ZL78",531.6,7.21697467488022,23459.4,2020-07-30,36332.345,0.645689123561939
"6512",2021-08-11,"GB00BFX0ZL78",80,7.19780971937029,23539.4,2020-07-30,36332.345,0.647891018319902
"6513",2021-08-18,"GB00BFX0ZL78",350,7.17864476386037,23889.4,2020-07-30,36332.345,0.65752430788599
"6514",2021-08-25,"GB00BFX0ZL78",100,7.15947980835044,23989.4,2020-07-30,36332.345,0.660276676333443
"6515",2021-09-01,"GB00BFX0ZL78",105.5,7.14031485284052,24094.9,2020-07-30,36332.345,0.663180425045507
"6516",2021-09-08,"GB00BFX0ZL78",285,7.1211498973306,24379.9,2020-07-30,36332.345,0.67102467512075
"6517",2021-09-15,"GB00BFX0ZL78",70.8,7.10198494182067,24450.7,2020-07-30,36332.345,0.672973351981547
"6518",2021-09-22,"GB00BFX0ZL78",197,7.08281998631075,24647.7,2020-07-30,36332.345,0.678395517823031
"6519",2021-09-29,"GB00BFX0ZL78",6,7.06365503080082,24653.7,2020-07-30,36332.345,0.678560659929878
"6520",2021-10-06,"GB00BFX0ZL78",258,7.0444900752909,24911.7,2020-07-30,36332.345,0.685661770524308
"6521",2021-10-13,"GB00BFX0ZL78",28,7.02532511978097,24939.7,2020-07-30,36332.345,0.686432433689595
"6522",2021-10-20,"GB00BFX0ZL78",28,7.00616016427105,24967.7,2020-07-30,36332.345,0.687203096854882
"6523",2021-10-25,"GB00BFX0ZL78",0,6.99247091033539,24967.7,2020-07-30,36332.345,0.687203096854882
"6524",2021-11-01,"GB00BFX0ZL78",0,6.97330595482546,24967.7,2020-07-30,36332.345,0.687203096854882
"6525",2021-11-08,"GB00BFX0ZL78",0,6.95414099931554,24967.7,2020-07-30,36332.345,0.687203096854882
"6526",2021-11-18,"GB00BFX0ZL78",11,6.92676249144422,24978.7,2020-07-30,36332.345,0.687505857384102
"6527",2021-11-22,"GB00BFX0ZL78",40,6.91581108829569,25018.7,2020-07-30,36332.345,0.688606804763084
"6528",2021-11-29,"GB00BFX0ZL78",155,6.89664613278576,25173.7,2020-07-30,36332.345,0.692872975856637
"6529",2019-03-18,"GB00BFWFPL34",42.5,5.09787816563997,42.5,2019-03-07,17567.152,0.00241928799841887
"6530",2019-03-25,"GB00BFWFPL34",0,5.07871321013005,42.5,2019-03-07,17567.152,0.00241928799841887
"6531",2019-04-15,"GB00BFWFPL34",0,5.02121834360027,42.5,2019-04-03,21017.15,0.00202215809469885
"6532",2019-07-22,"GB00BFWFPL34",0,4.75290896646133,42.5,2019-06-05,27017.15,0.00157307488021497
"6533",2019-09-09,"GB00BFWFPL34",15.1,4.61875427789186,57.6,2019-06-05,27017.15,0.00213197913177371
"6534",2019-09-16,"GB00BFWFPL34",0,4.59958932238193,57.6,2019-06-05,27017.15,0.00213197913177371
"6535",2019-09-23,"GB00BFWFPL34",0,4.58042436687201,57.6,2019-06-05,27017.15,0.00213197913177371
"6536",2019-09-30,"GB00BFWFPL34",0,4.56125941136208,57.6,2019-06-05,27017.15,0.00213197913177371
"6537",2020-03-09,"GB00BFWFPL34",0,4.12046543463381,57.6,2019-06-05,27017.15,0.00213197913177371
"6538",2020-03-16,"GB00BFWFPL34",0,4.10130047912389,57.6,2019-06-05,27017.15,0.00213197913177371
"6539",2020-03-20,"GB00BFWFPL34",250,4.09034907597536,307.6,2019-06-05,27017.15,0.0113853607800971
"6540",2020-03-23,"GB00BFWFPL34",164,4.08213552361396,471.6,2019-06-05,27017.15,0.0174555791413972
"6541",2020-03-24,"GB00BFWFPL34",125.3,4.07939767282683,596.9,2019-06-05,27017.15,0.0220933740235369
"6542",2020-03-25,"GB00BFWFPL34",281.5,4.0766598220397,878.4,2019-06-05,27017.15,0.032512681759549
"6543",2020-03-26,"GB00BFWFPL34",103,4.07392197125257,981.4,2019-06-05,27017.15,0.0363250749986583
"6544",2020-03-31,"GB00BFWFPL34",5,4.06023271731691,986.4,2019-06-05,27017.15,0.0365101426316247
"6545",2020-04-01,"GB00BFWFPL34",5,4.05749486652977,991.4,2019-06-05,27017.15,0.0366952102645912
"6546",2020-04-02,"GB00BFWFPL34",110,4.05475701574264,1101.4,2019-06-05,27017.15,0.0407666981898535
"6547",2020-04-07,"GB00BFWFPL34",340,4.04106776180698,1441.4,2019-06-05,27017.15,0.0533512972315733
"6548",2020-04-08,"GB00BFWFPL34",240.6,4.03832991101985,1682,2019-06-05,27017.15,0.0622567517299197
"6549",2020-04-09,"GB00BFWFPL34",690,4.03559206023272,2372,2019-06-05,27017.15,0.0877960850792922
"6550",2020-04-14,"GB00BFWFPL34",1350,4.02190280629706,3722,2019-06-05,27017.15,0.137764345980238
"6551",2020-04-29,"GB00BFWFPL34",348.7,3.98083504449008,4070.7,2020-04-23,30955.13,0.131503243565768
"6552",2020-04-30,"GB00BFWFPL34",55,3.97809719370294,4125.7,2020-04-23,30955.13,0.1332800088386
"6553",2020-05-05,"GB00BFWFPL34",295,3.96440793976728,4420.7,2020-04-23,30955.13,0.142809931665608
"6554",2020-05-06,"GB00BFWFPL34",25,3.96167008898015,4445.7,2020-04-23,30955.13,0.143617552244168
"6555",2020-05-07,"GB00BFWFPL34",484,3.95893223819302,4929.7,2020-04-23,30955.13,0.159253086645089
"6556",2020-05-12,"GB00BFWFPL34",127.5,3.94524298425736,5057.2,2020-04-23,30955.13,0.163371951595745
"6557",2020-05-13,"GB00BFWFPL34",0,3.94250513347023,5057.2,2020-04-23,30955.13,0.163371951595745
"6558",2020-05-14,"GB00BFWFPL34",75,3.93976728268309,5132.2,2020-04-23,30955.13,0.165794813331425
"6559",2020-05-19,"GB00BFWFPL34",534,3.92607802874743,5666.2,2020-04-23,30955.13,0.183045588889467
"6560",2020-05-20,"GB00BFWFPL34",550,3.9233401779603,6216.2,2020-04-23,30955.13,0.200813241617787
"6561",2020-05-21,"GB00BFWFPL34",0,3.92060232717317,6216.2,2020-04-23,30955.13,0.200813241617787
"6562",2020-05-26,"GB00BFWFPL34",60,3.90691307323751,6276.2,2020-04-23,30955.13,0.202751531006331
"6563",2020-05-27,"GB00BFWFPL34",825,3.90417522245038,7101.2,2020-04-23,30955.13,0.229403010098811
"6564",2020-05-28,"GB00BFWFPL34",10,3.90143737166324,7111.2,2020-04-23,30955.13,0.229726058330235
"6565",2020-06-02,"GB00BFWFPL34",495,3.88774811772758,7606.2,2020-04-23,30955.13,0.245716945785723
"6566",2020-06-03,"GB00BFWFPL34",0,3.88501026694045,7606.2,2020-04-23,30955.13,0.245716945785723
"6567",2020-06-18,"GB00BFWFPL34",797.2,3.84394250513347,8403.4,2020-06-12,34205.13,0.245676598802577
"6568",2020-06-23,"GB00BFWFPL34",0,3.83025325119781,8403.4,2020-06-12,34205.13,0.245676598802577
"6569",2020-06-25,"GB00BFWFPL34",425,3.82477754962355,8828.4,2020-06-12,34205.13,0.258101635631848
"6570",2020-06-30,"GB00BFWFPL34",143,3.81108829568789,8971.4,2020-06-12,34205.13,0.262282295082638
"6571",2020-07-02,"GB00BFWFPL34",0,3.80561259411362,8971.4,2020-06-12,34205.13,0.262282295082638
"6572",2020-07-07,"GB00BFWFPL34",800,3.79192334017796,9771.4,2020-06-12,34205.13,0.285670599702442
"6573",2020-07-09,"GB00BFWFPL34",40,3.7864476386037,9811.4,2020-06-12,34205.13,0.286840014933433
"6574",2020-07-14,"GB00BFWFPL34",513.7,3.77275838466804,10325.1,2020-06-12,34205.13,0.301858230037424
"6575",2020-07-16,"GB00BFWFPL34",0,3.76728268309377,10325.1,2020-06-12,34205.13,0.301858230037424
"6576",2020-07-21,"GB00BFWFPL34",50,3.75359342915811,10375.1,2020-06-12,34205.13,0.303319999076162
"6577",2020-07-23,"GB00BFWFPL34",0,3.74811772758385,10375.1,2020-06-12,34205.13,0.303319999076162
"6578",2020-07-28,"GB00BFWFPL34",20,3.73442847364819,10395.1,2020-06-12,34205.13,0.303904706691657
"6579",2020-07-30,"GB00BFWFPL34",399.2,3.72895277207392,10794.3,2020-06-12,34205.13,0.315575470696939
"6580",2020-08-04,"GB00BFWFPL34",214.5,3.71526351813826,11008.8,2020-06-12,34205.13,0.321846459873124
"6581",2020-08-06,"GB00BFWFPL34",322.8,3.709787816564,11331.6,2020-06-12,34205.13,0.331283640787215
"6582",2020-08-10,"GB00BFWFPL34",0,3.69883641341547,11331.6,2020-06-12,34205.13,0.331283640787215
"6583",2020-08-17,"GB00BFWFPL34",400,3.67967145790554,11731.6,2020-06-12,34205.13,0.342977793097117
"6584",2020-08-24,"GB00BFWFPL34",24,3.66050650239562,11755.6,2020-06-12,34205.13,0.343679442235711
"6585",2020-09-03,"GB00BFWFPL34",0,3.6331279945243,11755.6,2020-06-12,34205.13,0.343679442235711
"6586",2020-09-07,"GB00BFWFPL34",106.6,3.62217659137577,11862.2,2020-06-12,34205.13,0.3467959338263
"6587",2020-09-17,"GB00BFWFPL34",292,3.59479808350445,12154.2,2020-06-12,34205.13,0.355332665012529
"6588",2020-09-21,"GB00BFWFPL34",252,3.58384668035592,12406.2,2020-06-12,34205.13,0.362699980967767
"6589",2020-09-28,"GB00BFWFPL34",258.7,3.564681724846,12664.9,2020-06-12,34205.13,0.370263173974196
"6590",2020-10-05,"GB00BFWFPL34",0,3.54551676933607,12664.9,2020-06-12,34205.13,0.370263173974196
"6591",2020-10-12,"GB00BFWFPL34",625,3.52635181382615,13289.9,2020-06-12,34205.13,0.388535286958418
"6592",2020-10-19,"GB00BFWFPL34",275,3.50718685831622,13564.9,2020-06-12,34205.13,0.396575016671476
"6593",2020-10-26,"GB00BFWFPL34",250,3.4880219028063,13814.9,2020-06-12,34205.13,0.403883861865165
"6594",2020-11-02,"GB00BFWFPL34",541.1,3.46885694729637,14356,2020-06-12,34205.13,0.419703126402385
"6595",2020-11-09,"GB00BFWFPL34",60,3.44969199178645,14416,2020-06-12,34205.13,0.42145724924887
"6596",2020-11-16,"GB00BFWFPL34",495.4,3.43052703627652,14911.4,2020-06-12,34205.13,0.435940456884684
"6597",2020-11-23,"GB00BFWFPL34",115,3.4113620807666,15026.4,2020-06-12,34205.13,0.439302525673781
"6598",2020-11-30,"GB00BFWFPL34",0,3.39219712525667,15026.4,2020-06-12,34205.13,0.439302525673781
"6599",2020-12-07,"GB00BFWFPL34",591,3.37303216974675,15617.4,2020-06-12,34205.13,0.456580635711661
"6600",2020-12-14,"GB00BFWFPL34",0,3.35386721423682,15617.4,2020-06-12,34205.13,0.456580635711661
"6601",2021-01-04,"GB00BFWFPL34",0,3.29637234770705,15617.4,2020-06-12,34205.13,0.456580635711661
"6602",2021-01-11,"GB00BFWFPL34",0,3.27720739219713,15617.4,2020-06-12,34205.13,0.456580635711661
"6603",2021-01-18,"GB00BFWFPL34",0,3.2580424366872,15617.4,2020-06-12,34205.13,0.456580635711661
"6604",2021-01-25,"GB00BFWFPL34",50,3.23887748117728,15667.4,2020-06-12,34205.13,0.458042404750399
"6605",2021-02-01,"GB00BFWFPL34",275,3.21971252566735,15942.4,2020-06-12,34205.13,0.466082134463456
"6606",2021-02-08,"GB00BFWFPL34",224.4,3.20054757015743,16166.8,2020-06-12,34205.13,0.472642553909311
"6607",2021-02-15,"GB00BFWFPL34",0,3.1813826146475,16166.8,2020-06-12,34205.13,0.472642553909311
"6608",2021-02-22,"GB00BFWFPL34",175,3.16221765913758,16341.8,2020-06-12,34205.13,0.477758745544893
"6609",2021-03-01,"GB00BFWFPL34",110,3.14305270362765,16451.8,2020-06-12,34205.13,0.480974637430116
"6610",2021-03-08,"GB00BFWFPL34",500,3.12388774811773,16951.8,2020-06-12,34205.13,0.495592327817494
"6611",2021-03-15,"GB00BFWFPL34",250,3.1047227926078,17201.8,2020-06-12,34205.13,0.502901173011183
"6612",2021-03-22,"GB00BFWFPL34",290,3.08555783709788,17491.8,2020-06-12,34205.13,0.511379433435862
"6613",2021-03-29,"GB00BFWFPL34",378,3.06639288158795,17869.8,2020-06-12,34205.13,0.522430407368719
"6614",2021-04-08,"GB00BFWFPL34",887,3.03901437371663,18756.8,2020-06-12,34205.13,0.548362190115927
"6615",2021-04-12,"GB00BFWFPL34",560.2,3.0280629705681,19317,2020-06-12,34205.13,0.564739850425945
"6616",2021-04-19,"GB00BFWFPL34",294.4,3.00889801505818,19611.4,2020-06-12,34205.13,0.573346746526033
"6617",2019-03-26,"GB00BFWFPP71",20,29.8288843258042,20,2019-03-15,6266.497,0.00319157577191851
"6618",2019-04-02,"GB00BFWFPP71",10,29.8097193702943,30,2019-03-15,6266.497,0.00478736365787776
"6619",2019-04-09,"GB00BFWFPP71",0,29.7905544147844,30,2019-03-15,6266.497,0.00478736365787776
"6620",2019-04-16,"GB00BFWFPP71",0,29.7713894592745,30,2019-03-15,6266.497,0.00478736365787776
"6621",2019-07-23,"GB00BFWFPP71",0,29.5030800821355,30,2019-06-26,8516.497,0.00352257506812954
"6622",2019-09-10,"GB00BFWFPP71",1057,29.3689253935661,1087,2019-08-14,10816.494,0.100494670454216
"6623",2019-09-17,"GB00BFWFPP71",1079.1,29.3497604380561,2166.1,2019-08-14,10816.494,0.200258974858212
"6624",2019-09-24,"GB00BFWFPP71",576.5,29.3305954825462,2742.6,2019-08-14,10816.494,0.253557206244463
"6625",2019-10-01,"GB00BFWFPP71",647,29.3114305270363,3389.6,2019-08-14,10816.494,0.313373261243431
"6626",2020-03-24,"GB00BFWFPP71",155,28.8323066392882,3544.6,2020-03-18,17555.618,0.201906876761616
"6627",2020-03-25,"GB00BFWFPP71",15,28.829568788501,3559.6,2020-03-18,17555.618,0.202761304102197
"6628",2020-03-26,"GB00BFWFPP71",256.9,28.8268309377139,3816.5,2020-03-18,17555.618,0.217394796355218
"6629",2020-03-31,"GB00BFWFPP71",250,28.8131416837782,4066.5,2020-03-18,17555.618,0.231635252031572
"6630",2020-04-01,"GB00BFWFPP71",188,28.8104038329911,4254.5,2020-03-18,17555.618,0.24234407470019
"6631",2020-04-02,"GB00BFWFPP71",203,28.807665982204,4457.5,2020-03-18,17555.618,0.253907324709389
"6632",2020-04-07,"GB00BFWFPP71",668.6,28.7939767282683,5126.1,2020-03-18,17555.618,0.29199199937023
"6633",2020-04-08,"GB00BFWFPP71",816.8,28.7912388774812,5942.9,2020-03-18,17555.618,0.338518416156013
"6634",2020-05-06,"GB00BFWFPP71",205.6,28.7145790554415,6148.5,2020-04-30,22401.017,0.274474145526518
"6635",2020-05-07,"GB00BFWFPP71",353.6,28.7118412046543,6502.1,2020-04-30,22401.017,0.290259143145153
"6636",2020-05-12,"GB00BFWFPP71",265,28.6981519507187,6767.1,2020-04-30,22401.017,0.302088963193055
"6637",2020-05-13,"GB00BFWFPP71",217,28.6954140999316,6984.1,2020-04-30,22401.017,0.311776023383224
"6638",2020-05-14,"GB00BFWFPP71",289.8,28.6926762491444,7273.9,2020-04-30,22401.017,0.324712936024289
"6639",2020-05-19,"GB00BFWFPP71",0,28.6789869952088,7273.9,2020-04-30,22401.017,0.324712936024289
"6640",2020-05-20,"GB00BFWFPP71",1030,28.6762491444216,8303.9,2020-04-30,22401.017,0.370692991304814
"6641",2020-06-04,"GB00BFWFPP71",947.7,28.6351813826146,9251.6,2020-05-29,24758.767,0.373669658105349
"6642",2020-06-09,"GB00BFWFPP71",268,28.621492128679,9519.6,2020-05-29,24758.767,0.384494106673406
"6643",2020-06-10,"GB00BFWFPP71",468.1,28.6187542778919,9987.7,2020-05-29,24758.767,0.403400540907389
"6644",2020-06-11,"GB00BFWFPP71",732.5,28.6160164271047,10720.2,2020-05-29,24758.767,0.432986020668961
"6645",2020-06-16,"GB00BFWFPP71",380,28.6023271731691,11100.2,2020-05-29,24758.767,0.448334119384863
"6646",2020-06-17,"GB00BFWFPP71",703,28.5995893223819,11803.2,2020-05-29,24758.767,0.47672810200928
"6647",2020-06-18,"GB00BFWFPP71",440.7,28.5968514715948,12243.9,2020-05-29,24758.767,0.494527857546379
"6648",2020-06-23,"GB00BFWFPP71",585.6,28.5831622176591,12829.5,2020-05-29,24758.767,0.518180085462253
"6649",2020-06-25,"GB00BFWFPP71",152,28.5776865160849,12981.5,2020-05-29,24758.767,0.524319324948613
"6650",2020-06-30,"GB00BFWFPP71",455,28.5639972621492,13436.5,2020-05-29,24758.767,0.542696653674232
"6651",2020-07-02,"GB00BFWFPP71",486,28.5585215605749,13922.5,2020-05-29,24758.767,0.5623260641372
"6652",2020-07-07,"GB00BFWFPP71",366,28.5448323066393,14288.5,2020-05-29,24758.767,0.577108706584621
"6653",2020-07-09,"GB00BFWFPP71",0,28.539356605065,14288.5,2020-05-29,24758.767,0.577108706584621
"6654",2020-07-14,"GB00BFWFPP71",612,28.5256673511294,14900.5,2020-05-29,24758.767,0.601827223463915
"6655",2020-07-16,"GB00BFWFPP71",0,28.5201916495551,14900.5,2020-05-29,24758.767,0.601827223463915
"6656",2020-07-21,"GB00BFWFPP71",10,28.5065023956194,14910.5,2020-05-29,24758.767,0.602231120798544
"6657",2020-07-23,"GB00BFWFPP71",70,28.5010266940452,14980.5,2020-05-29,24758.767,0.605058402140947
"6658",2020-07-28,"GB00BFWFPP71",35,28.4873374401095,15015.5,2020-05-29,24758.767,0.606472042812148
"6659",2020-07-30,"GB00BFWFPP71",0,28.4818617385353,15015.5,2020-05-29,24758.767,0.606472042812148
"6660",2020-08-04,"GB00BFWFPP71",60,28.4681724845996,15075.5,2020-05-29,24758.767,0.608895426819922
"6661",2020-08-06,"GB00BFWFPP71",20,28.4626967830253,15095.5,2020-05-29,24758.767,0.60970322148918
"6662",2020-08-11,"GB00BFWFPP71",134,28.4490075290897,15229.5,2020-05-29,24758.767,0.615115445773208
"6663",2020-08-18,"GB00BFWFPP71",20,28.4298425735797,15249.5,2020-05-29,24758.767,0.615923240442466
"6664",2020-08-25,"GB00BFWFPP71",65,28.4106776180698,15314.5,2020-05-29,24758.767,0.618548573117555
"6665",2020-09-01,"GB00BFWFPP71",82,28.3915126625599,15396.5,2020-05-29,24758.767,0.621860531261512
"6666",2020-09-08,"GB00BFWFPP71",236,28.37234770705,15632.5,2020-05-29,24758.767,0.631392508358756
"6667",2020-09-15,"GB00BFWFPP71",95,28.35318275154,15727.5,2020-05-29,24758.767,0.635229533037732
"6668",2020-09-22,"GB00BFWFPP71",10,28.3340177960301,15737.5,2020-05-29,24758.767,0.635633430372361
"6669",2020-10-13,"GB00BFWFPP71",0,28.2765229295003,15737.5,2020-10-07,26758.767,0.588125005909278
"6670",2020-10-20,"GB00BFWFPP71",10,28.2573579739904,15747.5,2020-10-07,26758.767,0.588498715206123
"6671",2020-10-27,"GB00BFWFPP71",264,28.2381930184805,16011.5,2020-10-07,26758.767,0.598364640642822
"6672",2020-11-03,"GB00BFWFPP71",10,28.2190280629706,16021.5,2020-10-07,26758.767,0.598738349939666
"6673",2020-11-10,"GB00BFWFPP71",110.9,28.1998631074606,16132.4,2020-10-07,26758.767,0.602882786041674
"6674",2020-11-17,"GB00BFWFPP71",55,28.1806981519507,16187.4,2020-10-07,26758.767,0.604938187174319
"6675",2020-11-24,"GB00BFWFPP71",0,28.1615331964408,16187.4,2020-10-07,26758.767,0.604938187174319
"6676",2020-12-01,"GB00BFWFPP71",80,28.1423682409309,16267.4,2020-10-07,26758.767,0.607927861549077
"6677",2020-12-08,"GB00BFWFPP71",177,28.1232032854209,16444.4,2020-10-07,26758.767,0.614542516103227
"6678",2020-12-15,"GB00BFWFPP71",94,28.104038329911,16538.4,2020-10-07,26758.767,0.618055383493567
"6679",2021-01-05,"GB00BFWFPP71",0,28.0465434633812,16538.4,2020-10-07,26758.767,0.618055383493567
"6680",2021-01-12,"GB00BFWFPP71",107,28.0273785078713,16645.4,2020-10-07,26758.767,0.622054072969805
"6681",2021-01-19,"GB00BFWFPP71",296,28.0082135523614,16941.4,2020-10-07,26758.767,0.633115868156407
"6682",2021-01-26,"GB00BFWFPP71",102,27.9890485968515,17043.4,2020-10-07,26758.767,0.636927702984222
"6683",2021-02-02,"GB00BFWFPP71",0,27.9698836413415,17043.4,2020-10-07,26758.767,0.636927702984222
"6684",2021-02-09,"GB00BFWFPP71",29,27.9507186858316,17072.4,2020-10-07,26758.767,0.638011459945071
"6685",2021-02-16,"GB00BFWFPP71",230,27.9315537303217,17302.4,2020-10-07,26758.767,0.646606773772499
"6686",2021-02-23,"GB00BFWFPP71",0,27.9123887748118,17302.4,2020-10-07,26758.767,0.646606773772499
"6687",2021-03-02,"GB00BFWFPP71",64,27.8932238193018,17366.4,2020-10-07,26758.767,0.648998513272304
"6688",2021-03-09,"GB00BFWFPP71",34,27.8740588637919,17400.4,2020-10-07,26758.767,0.650269124881576
"6689",2021-03-30,"GB00BFWFPP71",81,27.8165639972622,17481.4,2021-03-24,29008.767,0.602624716865767
"6690",2021-04-06,"GB00BFWFPP71",277.7,27.7973990417522,17759.1,2021-03-24,29008.767,0.612197684927457
"6691",2021-04-13,"GB00BFWFPP71",0,27.7782340862423,17759.1,2021-03-24,29008.767,0.612197684927457
"6692",2021-04-20,"GB00BFWFPP71",14,27.7590691307324,17773.1,2021-03-24,29008.767,0.612680297649328
"6693",2021-04-27,"GB00BFWFPP71",33,27.7399041752224,17806.1,2021-03-24,29008.767,0.613817884779453
"6694",2021-05-04,"GB00BFWFPP71",20,27.7207392197125,17826.1,2021-03-24,29008.767,0.614507331524983
"6695",2021-05-11,"GB00BFWFPP71",8,27.7015742642026,17834.1,2021-03-24,29008.767,0.614783110223196
"6696",2021-05-18,"GB00BFWFPP71",45,27.6824093086927,17879.1,2021-03-24,29008.767,0.616334365400639
"6697",2021-05-25,"GB00BFWFPP71",0,27.6632443531828,17879.1,2021-03-24,29008.767,0.616334365400639
"6698",2021-06-01,"GB00BFWFPP71",0,27.6440793976728,17879.1,2021-03-24,29008.767,0.616334365400639
"6699",2021-06-08,"GB00BFWFPP71",0,27.6249144421629,17879.1,2021-03-24,29008.767,0.616334365400639
"6700",2021-06-15,"GB00BFWFPP71",0,27.605749486653,17879.1,2021-03-24,29008.767,0.616334365400639
"6701",2021-06-22,"GB00BFWFPP71",25,27.5865845311431,17904.1,2021-03-24,29008.767,0.617196173832552
"6702",2021-06-29,"GB00BFWFPP71",0,27.5674195756331,17904.1,2021-03-24,29008.767,0.617196173832552
"6703",2021-07-06,"GB00BFWFPP71",20,27.5482546201232,17924.1,2021-03-24,29008.767,0.617885620578082
"6704",2021-07-13,"GB00BFWFPP71",10,27.5290896646133,17934.1,2021-03-24,29008.767,0.618230343950848
"6705",2021-07-20,"GB00BFWFPP71",0,27.5099247091034,17934.1,2021-03-24,29008.767,0.618230343950848
"6706",2021-07-27,"GB00BFWFPP71",30,27.4907597535934,17964.1,2021-03-24,29008.767,0.619264514069143
"6707",2021-08-03,"GB00BFWFPP71",30,27.4715947980835,17994.1,2021-03-24,29008.767,0.620298684187439
"6708",2021-08-10,"GB00BFWFPP71",6,27.4524298425736,18000.1,2021-03-24,29008.767,0.620505518211098
"6709",2021-08-17,"GB00BFWFPP71",5,27.4332648870637,18005.1,2021-03-24,29008.767,0.620677879897481
"6710",2021-08-24,"GB00BFWFPP71",45,27.4140999315537,18050.1,2021-03-24,29008.767,0.622229135074924
"6711",2021-08-31,"GB00BFWFPP71",0,27.3949349760438,18050.1,2021-03-24,29008.767,0.622229135074924
"6712",2021-09-07,"GB00BFWFPP71",5,27.3757700205339,18055.1,2021-03-24,29008.767,0.622401496761307
"6713",2021-09-14,"GB00BFWFPP71",10,27.356605065024,18065.1,2021-03-24,29008.767,0.622746220134072
"6714",2021-09-21,"GB00BFWFPP71",85,27.337440109514,18150.1,2021-03-24,29008.767,0.625676368802576
"6715",2021-09-28,"GB00BFWFPP71",7,27.3182751540041,18157.1,2021-03-24,29008.767,0.625917675163512
"6716",2021-10-05,"GB00BFWFPP71",65,27.2991101984942,18222.1,2021-03-24,29008.767,0.628158377086486
"6717",2021-10-12,"GB00BFWFPP71",10,27.2799452429843,18232.1,2021-03-24,29008.767,0.628503100459251
"6718",2021-10-19,"GB00BFWFPP71",57,27.2607802874743,18289.1,2021-03-24,29008.767,0.630468023684012
"6719",2021-10-26,"GB00BFWFPP71",0,27.2416153319644,18289.1,2021-03-24,29008.767,0.630468023684012
"6720",2021-11-02,"GB00BFWFPP71",0,27.2224503764545,18289.1,2021-03-24,29008.767,0.630468023684012
"6721",2021-11-09,"GB00BFWFPP71",0,27.2032854209446,18289.1,2021-03-24,29008.767,0.630468023684012
"6722",2021-11-16,"GB00BFWFPP71",0,27.1841204654346,18289.1,2021-03-24,29008.767,0.630468023684012
"6723",2021-11-23,"GB00BFWFPP71",0,27.1649555099247,18289.1,2021-03-24,29008.767,0.630468023684012
"6724",2021-11-30,"GB00BFWFPP71",21,27.1457905544148,18310.1,2021-03-24,29008.767,0.631191942766819
"6725",2021-12-07,"GB00BFWFPP71",133,27.1266255989049,18443.1,2021-03-24,29008.767,0.635776763624597
"6726",2021-12-14,"GB00BFWFPP71",29,27.1074606433949,18472.1,2021-03-24,29008.767,0.636776461405616
